event_id,activity,timestamp,object_ids,attr__quantity,attr__unit,attr__value,attr__currency,attr__material,attr__movement_type,attr__billing_category
e1579,Create Goods Movement (from Order),2021-01-10T02:00:09+00:00,0005004696;0100837000,0.0,ST,0.0,EUR,P-100, , 
e1580,Create Goods Movement (from Delivery),2021-01-10T02:00:09+00:00,0087000837;4900000237,1.0,ST,632.54,EUR,P-101,601, 
e1581,Create Goods Movement (from Delivery),2021-01-10T02:00:09+00:00,0087000837;0100837000,0.0,ST,0.0,EUR,P-100, , 
e1420,Create Goods Movement (from Order),2021-01-10T02:00:56+00:00,0005004697;4900000238,1.0,ST,632.54,EUR,P-101,601, 
e1421,Create Goods Movement (from Order),2021-01-10T02:00:56+00:00,0005004697;0100838000,0.0,ST,0.0,EUR,P-100, , 
e1422,Create Goods Movement (from Delivery),2021-01-10T02:00:56+00:00,0087000838;4900000238,1.0,ST,632.54,EUR,P-101,601, 
e1423,Create Goods Movement (from Delivery),2021-01-10T02:00:56+00:00,0087000838;0100838000,0.0,ST,0.0,EUR,P-100, , 
e1287,Create Invoice (from Order),2021-01-10T02:00:57+00:00,0005004697;0090040833,1.0,ST,2679.2,EUR, , ,L
e1288,Create Invoice (from Order),2021-01-10T02:00:57+00:00,0005004697;0090040833,0.0,ST,0.0,EUR, , ,L
e1289,Create Invoice (from Delivery),2021-01-10T02:00:57+00:00,0087000838;0090040833,1.0,ST,2679.2,EUR, , ,L
e1290,Create Invoice (from Delivery),2021-01-10T02:00:57+00:00,0087000838;0090040833,0.0,ST,0.0,EUR, , ,L
e1460,Create Goods Movement (from Order),2021-01-10T02:01:21+00:00,0005004698;4900000239,1.0,ST,632.54,EUR,P-101,601, 
e1461,Create Goods Movement (from Order),2021-01-10T02:01:21+00:00,0005004698;0100839000,0.0,ST,0.0,EUR,P-100, , 
e1462,Create Goods Movement (from Delivery),2021-01-10T02:01:21+00:00,0087000839;4900000239,1.0,ST,632.54,EUR,P-101,601, 
e1463,Create Goods Movement (from Delivery),2021-01-10T02:01:21+00:00,0087000839;0100839000,0.0,ST,0.0,EUR,P-100, , 
e1291,Create Invoice (from Order),2021-01-10T02:01:22+00:00,0005004698;0090040834,1.0,ST,2679.2,EUR, , ,L
e1292,Create Invoice (from Order),2021-01-10T02:01:22+00:00,0005004698;0090040834,0.0,ST,0.0,EUR, , ,L
e1293,Create Invoice (from Delivery),2021-01-10T02:01:22+00:00,0087000839;0090040834,1.0,ST,2679.2,EUR, , ,L
e1294,Create Invoice (from Delivery),2021-01-10T02:01:22+00:00,0087000839;0090040834,0.0,ST,0.0,EUR, , ,L
e1562,Create Goods Movement (from Order),2021-01-10T02:03:11+00:00,0005004699;4900000240,1.0,ST,632.54,EUR,P-101,601, 
e1563,Create Goods Movement (from Order),2021-01-10T02:03:11+00:00,0005004699;0100840000,0.0,ST,0.0,EUR,P-100, , 
e1564,Create Goods Movement (from Delivery),2021-01-10T02:03:11+00:00,0087000840;4900000240,1.0,ST,632.54,EUR,P-101,601, 
e1565,Create Goods Movement (from Delivery),2021-01-10T02:03:11+00:00,0087000840;0100840000,0.0,ST,0.0,EUR,P-100, , 
e2123,Create Invoice (from Order),2021-01-10T02:03:12+00:00,0005004699;0090040835,1.0,ST,2705.99,EUR, , ,L
e2124,Create Invoice (from Order),2021-01-10T02:03:12+00:00,0005004699;0090040835,0.0,ST,0.0,EUR, , ,L
e2125,Create Invoice (from Delivery),2021-01-10T02:03:12+00:00,0087000840;0090040835,1.0,ST,2705.99,EUR, , ,L
e2126,Create Invoice (from Delivery),2021-01-10T02:03:12+00:00,0087000840;0090040835,0.0,ST,0.0,EUR, , ,L
e1464,Create Goods Movement (from Order),2021-01-10T02:03:40+00:00,0005004700;4900000241,1.0,ST,632.54,EUR,P-101,601, 
e1465,Create Goods Movement (from Order),2021-01-10T02:03:40+00:00,0005004700;0100841000,0.0,ST,0.0,EUR,P-100, , 
e1466,Create Goods Movement (from Delivery),2021-01-10T02:03:40+00:00,0087000841;4900000241,1.0,ST,632.54,EUR,P-101,601, 
e1467,Create Goods Movement (from Delivery),2021-01-10T02:03:40+00:00,0087000841;0100841000,0.0,ST,0.0,EUR,P-100, , 
e2127,Create Invoice (from Order),2021-01-10T02:03:40+00:00,0005004700;0090040836,1.0,ST,2679.2,EUR, , ,L
e2128,Create Invoice (from Order),2021-01-10T02:03:40+00:00,0005004700;0090040836,0.0,ST,0.0,EUR, , ,L
e2129,Create Invoice (from Delivery),2021-01-10T02:03:40+00:00,0087000841;0090040836,1.0,ST,2679.2,EUR, , ,L
e2130,Create Invoice (from Delivery),2021-01-10T02:03:40+00:00,0087000841;0090040836,0.0,ST,0.0,EUR, , ,L
e1566,Create Goods Movement (from Order),2021-01-10T02:05:43+00:00,0005004701;4900000242,2.0,ST,1265.08,EUR,P-101,601, 
e1567,Create Goods Movement (from Order),2021-01-10T02:05:43+00:00,0005004701;0100842000,0.0,ST,0.0,EUR,P-100, , 
e1568,Create Goods Movement (from Delivery),2021-01-10T02:05:43+00:00,0087000842;4900000242,2.0,ST,1265.08,EUR,P-101,601, 
e1569,Create Goods Movement (from Delivery),2021-01-10T02:05:43+00:00,0087000842;0100842000,0.0,ST,0.0,EUR,P-100, , 
e2131,Create Invoice (from Order),2021-01-10T02:05:44+00:00,0005004701;0090040837,2.0,ST,5411.98,EUR, , ,L
e2132,Create Invoice (from Order),2021-01-10T02:05:44+00:00,0005004701;0090040837,0.0,ST,0.0,EUR, , ,L
e2133,Create Invoice (from Delivery),2021-01-10T02:05:44+00:00,0087000842;0090040837,2.0,ST,5411.98,EUR, , ,L
e2134,Create Invoice (from Delivery),2021-01-10T02:05:44+00:00,0087000842;0090040837,0.0,ST,0.0,EUR, , ,L
e1424,Create Goods Movement (from Order),2021-01-10T02:06:09+00:00,0005004702;4900000243,1.0,ST,632.54,EUR,P-101,601, 
e1425,Create Goods Movement (from Order),2021-01-10T02:06:09+00:00,0005004702;0100843000,0.0,ST,0.0,EUR,P-100, , 
e1426,Create Goods Movement (from Delivery),2021-01-10T02:06:09+00:00,0087000843;4900000243,1.0,ST,632.54,EUR,P-101,601, 
e1427,Create Goods Movement (from Delivery),2021-01-10T02:06:09+00:00,0087000843;0100843000,0.0,ST,0.0,EUR,P-100, , 
e2135,Create Invoice (from Order),2021-01-10T02:06:10+00:00,0005004702;0090040838,1.0,ST,2679.2,EUR, , ,L
e2136,Create Invoice (from Order),2021-01-10T02:06:10+00:00,0005004702;0090040838,0.0,ST,0.0,EUR, , ,L
e2137,Create Invoice (from Delivery),2021-01-10T02:06:10+00:00,0087000843;0090040838,1.0,ST,2679.2,EUR, , ,L
e2138,Create Invoice (from Delivery),2021-01-10T02:06:10+00:00,0087000843;0090040838,0.0,ST,0.0,EUR, , ,L
e1254,Create Goods Movement (from Order),2021-01-10T02:06:35+00:00,0005004703;4900000244,1.0,ST,632.54,EUR,P-101,601, 
e1255,Create Goods Movement (from Order),2021-01-10T02:06:35+00:00,0005004703;0100844000,0.0,ST,0.0,EUR,P-100, , 
e1256,Create Goods Movement (from Delivery),2021-01-10T02:06:35+00:00,0087000844;4900000244,1.0,ST,632.54,EUR,P-101,601, 
e1257,Create Goods Movement (from Delivery),2021-01-10T02:06:35+00:00,0087000844;0100844000,0.0,ST,0.0,EUR,P-100, , 
e2139,Create Invoice (from Order),2021-01-10T02:06:36+00:00,0005004703;0090040839,1.0,ST,2679.2,EUR, , ,L
e2140,Create Invoice (from Order),2021-01-10T02:06:36+00:00,0005004703;0090040839,0.0,ST,0.0,EUR, , ,L
e2141,Create Invoice (from Delivery),2021-01-10T02:06:36+00:00,0087000844;0090040839,1.0,ST,2679.2,EUR, , ,L
e2142,Create Invoice (from Delivery),2021-01-10T02:06:36+00:00,0087000844;0090040839,0.0,ST,0.0,EUR, , ,L
e2439,Create Goods Movement (from Order),2021-01-10T02:07:03+00:00,0005004704;4900000245,1.0,ST,632.54,EUR,P-101,601, 
e2440,Create Goods Movement (from Order),2021-01-10T02:07:03+00:00,0005004704;0100845000,0.0,ST,0.0,EUR,P-100, , 
e2441,Create Goods Movement (from Delivery),2021-01-10T02:07:03+00:00,0087000845;4900000245,1.0,ST,632.54,EUR,P-101,601, 
e2442,Create Goods Movement (from Delivery),2021-01-10T02:07:03+00:00,0087000845;0100845000,0.0,ST,0.0,EUR,P-100, , 
e1295,Create Invoice (from Order),2021-01-10T02:07:04+00:00,0005004704;0090040840,1.0,ST,2679.2,EUR, , ,L
e1296,Create Invoice (from Order),2021-01-10T02:07:04+00:00,0005004704;0090040840,0.0,ST,0.0,EUR, , ,L
e1297,Create Invoice (from Delivery),2021-01-10T02:07:04+00:00,0087000845;0090040840,1.0,ST,2679.2,EUR, , ,L
e1298,Create Invoice (from Delivery),2021-01-10T02:07:04+00:00,0087000845;0090040840,0.0,ST,0.0,EUR, , ,L
e1378,Create Goods Movement (from Order),2021-01-10T02:09:33+00:00,0005004705;4900000246,2.0,ST,1265.08,EUR,P-101,601, 
e1379,Create Goods Movement (from Order),2021-01-10T02:09:33+00:00,0005004705;0100846000,0.0,ST,0.0,EUR,P-100, , 
e1380,Create Goods Movement (from Delivery),2021-01-10T02:09:33+00:00,0087000846;4900000246,2.0,ST,1265.08,EUR,P-101,601, 
e1381,Create Goods Movement (from Delivery),2021-01-10T02:09:33+00:00,0087000846;0100846000,0.0,ST,0.0,EUR,P-100, , 
e2143,Create Invoice (from Order),2021-01-10T02:09:34+00:00,0005004705;0090040841,2.0,ST,5411.98,EUR, , ,L
e2144,Create Invoice (from Order),2021-01-10T02:09:34+00:00,0005004705;0090040841,0.0,ST,0.0,EUR, , ,L
e2145,Create Invoice (from Delivery),2021-01-10T02:09:34+00:00,0087000846;0090040841,2.0,ST,5411.98,EUR, , ,L
e2146,Create Invoice (from Delivery),2021-01-10T02:09:34+00:00,0087000846;0090040841,0.0,ST,0.0,EUR, , ,L
e1258,Create Goods Movement (from Order),2021-01-10T02:09:59+00:00,0005004706;4900000247,1.0,ST,632.54,EUR,P-101,601, 
e1259,Create Goods Movement (from Order),2021-01-10T02:09:59+00:00,0005004706;0100847000,0.0,ST,0.0,EUR,P-100, , 
e1260,Create Goods Movement (from Delivery),2021-01-10T02:09:59+00:00,0087000847;4900000247,1.0,ST,632.54,EUR,P-101,601, 
e1261,Create Goods Movement (from Delivery),2021-01-10T02:09:59+00:00,0087000847;0100847000,0.0,ST,0.0,EUR,P-100, , 
e2147,Create Invoice (from Order),2021-01-10T02:10:00+00:00,0005004706;0090040842,1.0,ST,2679.2,EUR, , ,L
e2148,Create Invoice (from Order),2021-01-10T02:10:00+00:00,0005004706;0090040842,0.0,ST,0.0,EUR, , ,L
e2149,Create Invoice (from Delivery),2021-01-10T02:10:00+00:00,0087000847;0090040842,1.0,ST,2679.2,EUR, , ,L
e2150,Create Invoice (from Delivery),2021-01-10T02:10:00+00:00,0087000847;0090040842,0.0,ST,0.0,EUR, , ,L
e1299,Create Invoice (from Order),2021-01-10T02:10:25+00:00,0005004707;0090040843,1.0,ST,2679.2,EUR, , ,L
e1300,Create Invoice (from Order),2021-01-10T02:10:25+00:00,0005004707;0090040843,0.0,ST,0.0,EUR, , ,L
e1301,Create Invoice (from Delivery),2021-01-10T02:10:25+00:00,0087000848;0090040843,1.0,ST,2679.2,EUR, , ,L
e1302,Create Invoice (from Delivery),2021-01-10T02:10:25+00:00,0087000848;0090040843,0.0,ST,0.0,EUR, , ,L
e1633,Create Goods Movement (from Order),2021-01-10T02:10:25+00:00,0005004707;4900000248,1.0,ST,632.54,EUR,P-101,601, 
e1634,Create Goods Movement (from Order),2021-01-10T02:10:25+00:00,0005004707;0100848000,0.0,ST,0.0,EUR,P-100, , 
e1635,Create Goods Movement (from Delivery),2021-01-10T02:10:25+00:00,0087000848;4900000248,1.0,ST,632.54,EUR,P-101,601, 
e1636,Create Goods Movement (from Delivery),2021-01-10T02:10:25+00:00,0087000848;0100848000,0.0,ST,0.0,EUR,P-100, , 
e1637,Create Goods Movement (from Order),2021-01-10T02:10:50+00:00,0005004708;4900000249,1.0,ST,632.54,EUR,P-101,601, 
e1638,Create Goods Movement (from Order),2021-01-10T02:10:50+00:00,0005004708;0100849000,0.0,ST,0.0,EUR,P-100, , 
e1639,Create Goods Movement (from Delivery),2021-01-10T02:10:50+00:00,0087000849;4900000249,1.0,ST,632.54,EUR,P-101,601, 
e1640,Create Goods Movement (from Delivery),2021-01-10T02:10:50+00:00,0087000849;0100849000,0.0,ST,0.0,EUR,P-100, , 
e1428,Create Invoice (from Order),2021-01-10T02:10:51+00:00,0005004708;0090040844,1.0,ST,2679.2,EUR, , ,L
e1429,Create Invoice (from Order),2021-01-10T02:10:51+00:00,0005004708;0090040844,0.0,ST,0.0,EUR, , ,L
e1430,Create Invoice (from Delivery),2021-01-10T02:10:51+00:00,0087000849;0090040844,1.0,ST,2679.2,EUR, , ,L
e1431,Create Invoice (from Delivery),2021-01-10T02:10:51+00:00,0087000849;0090040844,0.0,ST,0.0,EUR, , ,L
e1641,Create Goods Movement (from Order),2021-01-10T02:12:31+00:00,0005004709;4900000250,2.0,ST,1265.08,EUR,P-101,601, 
e1642,Create Goods Movement (from Order),2021-01-10T02:12:31+00:00,0005004709;0100850000,0.0,ST,0.0,EUR,P-100, , 
e1643,Create Goods Movement (from Delivery),2021-01-10T02:12:31+00:00,0087000850;4900000250,2.0,ST,1265.08,EUR,P-101,601, 
e1644,Create Goods Movement (from Delivery),2021-01-10T02:12:31+00:00,0087000850;0100850000,0.0,ST,0.0,EUR,P-100, , 
e1432,Create Invoice (from Order),2021-01-10T02:12:32+00:00,0005004709;0090040845,2.0,ST,5411.98,EUR, , ,L
e1433,Create Invoice (from Order),2021-01-10T02:12:32+00:00,0005004709;0090040845,0.0,ST,0.0,EUR, , ,L
e1434,Create Invoice (from Delivery),2021-01-10T02:12:32+00:00,0087000850;0090040845,2.0,ST,5411.98,EUR, , ,L
e1435,Create Invoice (from Delivery),2021-01-10T02:12:32+00:00,0087000850;0090040845,0.0,ST,0.0,EUR, , ,L
e1582,Create Goods Movement (from Order),2021-01-10T02:12:58+00:00,0005004710;4900000251,1.0,ST,632.54,EUR,P-101,601, 
e1583,Create Goods Movement (from Order),2021-01-10T02:12:58+00:00,0005004710;0100851000,0.0,ST,0.0,EUR,P-100, , 
e1584,Create Goods Movement (from Delivery),2021-01-10T02:12:58+00:00,0087000851;4900000251,1.0,ST,632.54,EUR,P-101,601, 
e1585,Create Goods Movement (from Delivery),2021-01-10T02:12:58+00:00,0087000851;0100851000,0.0,ST,0.0,EUR,P-100, , 
e2250,Create Invoice (from Order),2021-01-10T02:12:59+00:00,0005004710;0090040846,1.0,ST,2679.2,EUR, , ,L
e2251,Create Invoice (from Order),2021-01-10T02:12:59+00:00,0005004710;0090040846,0.0,ST,0.0,EUR, , ,L
e2252,Create Invoice (from Delivery),2021-01-10T02:12:59+00:00,0087000851;0090040846,1.0,ST,2679.2,EUR, , ,L
e2253,Create Invoice (from Delivery),2021-01-10T02:12:59+00:00,0087000851;0090040846,0.0,ST,0.0,EUR, , ,L
e1382,Create Goods Movement (from Order),2021-01-10T02:13:35+00:00,0005004711;4900000252,1.0,ST,632.54,EUR,P-101,601, 
e1383,Create Goods Movement (from Order),2021-01-10T02:13:35+00:00,0005004711;0100852000,0.0,ST,0.0,EUR,P-100, , 
e1384,Create Goods Movement (from Delivery),2021-01-10T02:13:35+00:00,0087000852;4900000252,1.0,ST,632.54,EUR,P-101,601, 
e1385,Create Goods Movement (from Delivery),2021-01-10T02:13:35+00:00,0087000852;0100852000,0.0,ST,0.0,EUR,P-100, , 
e2254,Create Invoice (from Order),2021-01-10T02:13:36+00:00,0005004711;0090040847,1.0,ST,2679.2,EUR, , ,L
e2255,Create Invoice (from Order),2021-01-10T02:13:36+00:00,0005004711;0090040847,0.0,ST,0.0,EUR, , ,L
e2256,Create Invoice (from Delivery),2021-01-10T02:13:36+00:00,0087000852;0090040847,1.0,ST,2679.2,EUR, , ,L
e2257,Create Invoice (from Delivery),2021-01-10T02:13:36+00:00,0087000852;0090040847,0.0,ST,0.0,EUR, , ,L
e1645,Create Goods Movement (from Order),2021-01-10T02:14:01+00:00,0005004712;4900000253,1.0,ST,632.54,EUR,P-101,601, 
e1646,Create Goods Movement (from Order),2021-01-10T02:14:01+00:00,0005004712;0100853000,0.0,ST,0.0,EUR,P-100, , 
e1647,Create Goods Movement (from Delivery),2021-01-10T02:14:01+00:00,0087000853;4900000253,1.0,ST,632.54,EUR,P-101,601, 
e1648,Create Goods Movement (from Delivery),2021-01-10T02:14:01+00:00,0087000853;0100853000,0.0,ST,0.0,EUR,P-100, , 
e2258,Create Invoice (from Order),2021-01-10T02:14:01+00:00,0005004712;0090040848,1.0,ST,2679.2,EUR, , ,L
e2259,Create Invoice (from Order),2021-01-10T02:14:01+00:00,0005004712;0090040848,0.0,ST,0.0,EUR, , ,L
e2260,Create Invoice (from Delivery),2021-01-10T02:14:01+00:00,0087000853;0090040848,1.0,ST,2679.2,EUR, , ,L
e2261,Create Invoice (from Delivery),2021-01-10T02:14:01+00:00,0087000853;0090040848,0.0,ST,0.0,EUR, , ,L
e1586,Create Goods Movement (from Order),2021-01-10T02:14:29+00:00,0005004713;4900000254,1.0,ST,632.54,EUR,P-101,601, 
e1587,Create Goods Movement (from Order),2021-01-10T02:14:29+00:00,0005004713;0100854000,0.0,ST,0.0,EUR,P-100, , 
e1588,Create Goods Movement (from Delivery),2021-01-10T02:14:29+00:00,0087000854;4900000254,1.0,ST,632.54,EUR,P-101,601, 
e1589,Create Goods Movement (from Delivery),2021-01-10T02:14:29+00:00,0087000854;0100854000,0.0,ST,0.0,EUR,P-100, , 
e2262,Create Invoice (from Order),2021-01-10T02:14:30+00:00,0005004713;0090040849,1.0,ST,2679.2,EUR, , ,L
e2263,Create Invoice (from Order),2021-01-10T02:14:30+00:00,0005004713;0090040849,0.0,ST,0.0,EUR, , ,L
e2264,Create Invoice (from Delivery),2021-01-10T02:14:30+00:00,0087000854;0090040849,1.0,ST,2679.2,EUR, , ,L
e2265,Create Invoice (from Delivery),2021-01-10T02:14:30+00:00,0087000854;0090040849,0.0,ST,0.0,EUR, , ,L
e2318,Create Goods Movement (from Order),2021-01-10T05:23:38+00:00,0005004714;4900000255,1.0,ST,632.54,EUR,P-101,601, 
e2319,Create Goods Movement (from Order),2021-01-10T05:23:38+00:00,0005004714;0100855000,0.0,ST,0.0,EUR,P-100, , 
e2320,Create Goods Movement (from Delivery),2021-01-10T05:23:38+00:00,0087000855;4900000255,1.0,ST,632.54,EUR,P-101,601, 
e2321,Create Goods Movement (from Delivery),2021-01-10T05:23:38+00:00,0087000855;0100855000,0.0,ST,0.0,EUR,P-100, , 
e1792,Create Invoice (from Order),2021-01-10T05:23:41+00:00,0005004714;0090040850,1.0,ST,2679.2,EUR, , ,L
e1793,Create Invoice (from Order),2021-01-10T05:23:41+00:00,0005004714;0090040850,0.0,ST,0.0,EUR, , ,L
e1794,Create Invoice (from Delivery),2021-01-10T05:23:41+00:00,0087000855;0090040850,1.0,ST,2679.2,EUR, , ,L
e1795,Create Invoice (from Delivery),2021-01-10T05:23:41+00:00,0087000855;0090040850,0.0,ST,0.0,EUR, , ,L
e1590,Create Goods Movement (from Order),2021-01-10T05:24:05+00:00,0005004715;4900000256,1.0,ST,632.54,EUR,P-101,601, 
e1591,Create Goods Movement (from Order),2021-01-10T05:24:05+00:00,0005004715;0100856000,0.0,ST,0.0,EUR,P-100, , 
e1592,Create Goods Movement (from Delivery),2021-01-10T05:24:05+00:00,0087000856;4900000256,1.0,ST,632.54,EUR,P-101,601, 
e1593,Create Goods Movement (from Delivery),2021-01-10T05:24:05+00:00,0087000856;0100856000,0.0,ST,0.0,EUR,P-100, , 
e1796,Create Invoice (from Order),2021-01-10T05:24:06+00:00,0005004715;0090040851,1.0,ST,2679.2,EUR, , ,L
e1797,Create Invoice (from Order),2021-01-10T05:24:06+00:00,0005004715;0090040851,0.0,ST,0.0,EUR, , ,L
e1798,Create Invoice (from Delivery),2021-01-10T05:24:06+00:00,0087000856;0090040851,1.0,ST,2679.2,EUR, , ,L
e1799,Create Invoice (from Delivery),2021-01-10T05:24:06+00:00,0087000856;0090040851,0.0,ST,0.0,EUR, , ,L
e1649,Create Goods Movement (from Order),2021-01-10T05:24:50+00:00,0005004716;4900000257,2.0,ST,1265.08,EUR,P-101,601, 
e1650,Create Goods Movement (from Order),2021-01-10T05:24:50+00:00,0005004716;0100857000,0.0,ST,0.0,EUR,P-100, , 
e1651,Create Goods Movement (from Delivery),2021-01-10T05:24:50+00:00,0087000857;4900000257,2.0,ST,1265.08,EUR,P-101,601, 
e1652,Create Goods Movement (from Delivery),2021-01-10T05:24:50+00:00,0087000857;0100857000,0.0,ST,0.0,EUR,P-100, , 
e1800,Create Invoice (from Order),2021-01-10T05:24:51+00:00,0005004716;0090040852,2.0,ST,5358.4,EUR, , ,L
e1801,Create Invoice (from Order),2021-01-10T05:24:51+00:00,0005004716;0090040852,0.0,ST,0.0,EUR, , ,L
e1802,Create Invoice (from Delivery),2021-01-10T05:24:51+00:00,0087000857;0090040852,2.0,ST,5358.4,EUR, , ,L
e1803,Create Invoice (from Delivery),2021-01-10T05:24:51+00:00,0087000857;0090040852,0.0,ST,0.0,EUR, , ,L
e2443,Create Goods Movement (from Order),2021-01-10T05:25:16+00:00,0005004717;4900000258,1.0,ST,632.54,EUR,P-101,601, 
e2444,Create Goods Movement (from Order),2021-01-10T05:25:16+00:00,0005004717;0100858000,0.0,ST,0.0,EUR,P-100, , 
e2445,Create Goods Movement (from Delivery),2021-01-10T05:25:16+00:00,0087000858;4900000258,1.0,ST,632.54,EUR,P-101,601, 
e2446,Create Goods Movement (from Delivery),2021-01-10T05:25:16+00:00,0087000858;0100858000,0.0,ST,0.0,EUR,P-100, , 
e1804,Create Invoice (from Order),2021-01-10T05:25:17+00:00,0005004717;0090040853,1.0,ST,2679.2,EUR, , ,L
e1805,Create Invoice (from Order),2021-01-10T05:25:17+00:00,0005004717;0090040853,0.0,ST,0.0,EUR, , ,L
e1806,Create Invoice (from Delivery),2021-01-10T05:25:17+00:00,0087000858;0090040853,1.0,ST,2679.2,EUR, , ,L
e1807,Create Invoice (from Delivery),2021-01-10T05:25:17+00:00,0087000858;0090040853,0.0,ST,0.0,EUR, , ,L
e1653,Create Goods Movement (from Order),2021-01-10T05:25:53+00:00,0005004718;4900000259,2.0,ST,1265.08,EUR,P-101,601, 
e1654,Create Goods Movement (from Order),2021-01-10T05:25:53+00:00,0005004718;0100859000,0.0,ST,0.0,EUR,P-100, , 
e1655,Create Goods Movement (from Delivery),2021-01-10T05:25:53+00:00,0087000859;4900000259,2.0,ST,1265.08,EUR,P-101,601, 
e1656,Create Goods Movement (from Delivery),2021-01-10T05:25:53+00:00,0087000859;0100859000,0.0,ST,0.0,EUR,P-100, , 
e1808,Create Invoice (from Order),2021-01-10T05:25:53+00:00,0005004718;0090040854,2.0,ST,5358.4,EUR, , ,L
e1809,Create Invoice (from Order),2021-01-10T05:25:53+00:00,0005004718;0090040854,0.0,ST,0.0,EUR, , ,L
e1810,Create Invoice (from Delivery),2021-01-10T05:25:53+00:00,0087000859;0090040854,2.0,ST,5358.4,EUR, , ,L
e1811,Create Invoice (from Delivery),2021-01-10T05:25:53+00:00,0087000859;0090040854,0.0,ST,0.0,EUR, , ,L
e1657,Create Goods Movement (from Order),2021-01-10T05:26:29+00:00,0005004719;4900000260,1.0,ST,632.54,EUR,P-101,601, 
e1658,Create Goods Movement (from Order),2021-01-10T05:26:29+00:00,0005004719;0100860000,0.0,ST,0.0,EUR,P-100, , 
e1659,Create Goods Movement (from Delivery),2021-01-10T05:26:29+00:00,0087000860;4900000260,1.0,ST,632.54,EUR,P-101,601, 
e1660,Create Goods Movement (from Delivery),2021-01-10T05:26:29+00:00,0087000860;0100860000,0.0,ST,0.0,EUR,P-100, , 
e1812,Create Invoice (from Order),2021-01-10T05:26:30+00:00,0005004719;0090040855,1.0,ST,2679.2,EUR, , ,L
e1813,Create Invoice (from Order),2021-01-10T05:26:30+00:00,0005004719;0090040855,0.0,ST,0.0,EUR, , ,L
e1814,Create Invoice (from Delivery),2021-01-10T05:26:30+00:00,0087000860;0090040855,1.0,ST,2679.2,EUR, , ,L
e1815,Create Invoice (from Delivery),2021-01-10T05:26:30+00:00,0087000860;0090040855,0.0,ST,0.0,EUR, , ,L
e1262,Create Goods Movement (from Order),2021-01-10T05:26:54+00:00,0005004720;4900000261,1.0,ST,632.54,EUR,P-101,601, 
e1263,Create Goods Movement (from Order),2021-01-10T05:26:54+00:00,0005004720;0100861000,0.0,ST,0.0,EUR,P-100, , 
e1264,Create Goods Movement (from Delivery),2021-01-10T05:26:54+00:00,0087000861;4900000261,1.0,ST,632.54,EUR,P-101,601, 
